State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment
Iowa,Montgomery County,10239,4931,5308,3.6,94.1,0.0,0.4,0.0,0.0,43674,25005,16.5,6.7
Iowa,Muscatine County,42923,21256,21667,17.5,77.8,1.9,0.2,1.1,0.1,56398,28028,10.5,3.5
Iowa,O'Brien County,13944,6979,6965,4.5,93.2,0.7,0.2,0.9,0.0,56314,32051,9.7,2.3
Iowa,Osceola County,6149,3099,3050,7.4,90.4,1.3,0.0,0.1,0.1,53604,26776,11.4,1.7
Iowa,Page County,15393,7996,7397,3.2,91.6,2.0,0.9,1.1,0.0,46708,25739,13.6,3.9
Iowa,Palo Alto County,9110,4540,4570,2.4,94.3,1.9,0.2,0.5,0.0,50470,27902,7.1,1.3
Iowa,Plymouth County,25027,12259,12768,4.5,92.8,0.4,0.3,0.6,0.1,61316,30686,9.1,2.9
Iowa,Pocahontas County,6972,3440,3532,3.5,93.6,1.7,0.0,0.6,0.0,45969,27553,13.2,3.5
Iowa,Polk County,467235,229864,237371,8.1,78.5,6.3,0.2,4.3,0.1,63530,33524,11.7,4.7
Iowa,Pottawattamie County,93287,45896,47391,7.5,88.3,1.4,0.3,0.6,0.0,56291,29085,11.2,4.7
Iowa,Poweshiek County,18428,8821,9607,3.1,92.0,1.9,0.0,2.0,0.0,51456,27679,10.7,4.6
Iowa,Ringgold County,4986,2421,2565,2.2,96.0,0.1,0.3,0.9,0.0,50642,27621,10.9,5.0
Iowa,Sac County,9936,4848,5088,2.7,95.5,0.8,0.0,0.0,0.0,53254,29502,9.4,4.0
Iowa,Scott County,171493,84184,87309,6.4,80.7,7.9,0.3,2.5,0.0,57681,30798,12.3,4.2
Iowa,Shelby County,11772,5784,5988,2.8,95.0,0.5,0.1,0.3,0.0,55638,30799,8.7,3.7
Iowa,Sioux County,34692,17407,17285,10.2,87.5,0.4,0.2,0.7,0.0,66022,27339,7.9,2.2
Iowa,Story County,95888,49985,45903,3.3,84.5,1.9,0.3,7.3,0.0,52671,27392,22.0,4.4
Iowa,Tama County,17236,8530,8706,8.7,82.2,0.6,6.9,0.4,0.0,56110,27074,11.8,3.8
Iowa,Taylor County,6214,3152,3062,7.5,90.7,0.3,0.0,0.7,0.0,46825,27344,11.0,2.8
Iowa,Union County,12497,6061,6436,2.8,94.5,1.2,0.3,0.7,0.1,47597,25098,13.8,4.3
Iowa,Van Buren County,7308,3728,3580,1.4,96.9,0.3,0.1,0.1,0.0,47197,24952,14.0,4.8
Iowa,Wapello County,35321,17441,17880,10.5,83.8,2.9,0.1,0.9,0.2,43329,23413,17.0,6.3
Iowa,Warren County,48630,23679,24951,2.6,94.7,0.2,0.1,0.5,0.3,71514,33013,6.2,3.8
Iowa,Washington County,22095,11066,11029,5.9,91.5,0.9,0.3,0.6,0.0,59157,28397,9.1,3.6
Iowa,Wayne County,6405,3136,3269,0.5,96.5,0.7,0.3,0.0,0.0,42434,23367,15.9,2.6
Iowa,Webster County,36945,18984,17961,4.5,88.1,4.6,0.3,1.3,0.0,42148,24629,16.2,5.7
Iowa,Winnebago County,10545,5142,5403,4.2,92.3,1.1,0.2,1.2,0.0,50072,26558,10.1,7.0
Iowa,Winneshiek County,20575,10306,10269,2.2,95.2,1.0,0.2,1.1,0.0,60788,29052,8.0,2.0
Iowa,Woodbury County,102397,50496,51901,15.8,74.7,2.9,1.4,2.8,0.2,51350,25699,14.0,4.8
Iowa,Worth County,7502,3734,3768,2.8,94.7,1.1,0.0,0.3,0.0,50880,26781,10.1,6.2
Iowa,Wright County,12864,6431,6433,11.1,86.7,0.5,0.0,0.4,0.0,48935,28200,12.6,5.8
Kansas,Allen County,12752,6318,6434,3.3,90.7,1.5,0.1,0.6,0.1,43031,23011,14.2,3.6
Kansas,Anderson County,7840,3849,3991,0.7,95.2,0.2,3.5,0.0,0.0,40986,21887,13.6,4.2
Kansas,Atchison County,16466,7957,8509,2.9,88.4,3.1,0.4,0.3,0.1,46640,25494,18.5,6.3
Kansas,Barber County,4905,2525,2380,3.2,92.4,0.7,1.5,0.7,0.0,52075,28840,15.9,2.5
Kansas,Barton County,27067,13445,13622,14.5,82.0,1.1,0.3,0.1,0.2,46070,26264,15.7,4.2
Kansas,Bourbon County,14757,7315,7442,2.5,90.5,3.2,0.7,0.9,0.0,39379,20707,17.6,2.2
Kansas,Brown County,9736,4680,5056,4.2,83.4,0.9,7.7,0.6,0.1,46964,24319,13.2,3.4
Kansas,Butler County,66260,33449,32811,4.6,89.5,2.1,0.8,1.1,0.0,62324,28478,10.8,4.5
Kansas,Chase County,2665,1345,1320,4.4,91.6,1.5,0.0,0.0,0.0,42772,24469,12.6,4.8
Kansas,Chautauqua County,3425,1778,1647,3.4,86.7,0.4,5.3,0.0,0.0,39531,23621,14.3,6.2
Kansas,Cherokee County,20501,10087,10414,2.4,88.6,0.4,3.0,0.2,0.5,41101,21006,13.7,5.4
Kansas,Cheyenne County,2677,1324,1353,6.5,90.3,0.0,0.0,0.9,0.0,47167,27934,11.2,1.7
Kansas,Clark County,2089,1073,1016,10.7,83.1,1.0,1.4,0.9,0.0,46094,27087,8.9,1.5
Kansas,Clay County,8203,4051,4152,2.4,94.5,0.7,0.6,0.6,0.0,55434,28115,9.4,3.3
Kansas,Cloud County,9191,4553,4638,3.2,93.3,0.7,0.3,0.3,0.0,44199,25579,11.9,5.0
Kansas,Coffey County,8328,4197,4131,2.5,93.7,0.8,0.6,0.5,0.0,58662,31679,11.3,3.7
Kansas,Comanche County,1741,841,900,8.4,90.8,0.0,0.0,0.0,0.0,51563,28388,8.1,1.8
Kansas,Cowley County,35732,17973,17759,10.6,80.2,2.6,1.8,1.6,0.0,46624,23130,16.0,5.2
Kansas,Crawford County,39099,19571,19528,5.3,87.4,2.4,0.5,1.8,0.0,38017,21207,21.1,5.4
Kansas,Decatur County,2891,1444,1447,2.6,94.7,0.2,0.9,0.5,0.0,41230,30890,17.5,2.8
Kansas,Dickinson County,19162,9572,9590,4.5,91.1,0.9,0.8,0.4,0.0,49663,24434,11.6,5.4
Kansas,Doniphan County,7790,3952,3838,2.7,90.2,3.7,1.1,0.2,0.0,50300,24520,13.7,4.5
Kansas,Douglas County,117806,58348,59458,6.0,79.1,4.0,2.2,4.8,0.0,54370,29438,18.7,4.7
Kansas,Edwards County,2946,1520,1426,20.1,77.2,1.3,0.0,0.3,0.0,50229,27966,10.2,2.9
Kansas,Elk County,2581,1271,1310,4.1,91.0,0.2,1.9,0.5,0.0,39405,21156,13.5,6.9
Kansas,Ellis County,28877,14469,14408,5.6,90.2,0.9,0.2,1.4,0.1,49562,29339,16.7,2.8
Kansas,Ellsworth County,6331,3576,2755,6.0,86.1,3.8,1.8,0.6,0.0,48550,24102,11.4,3.0
Kansas,Finney County,37097,18913,18184,49.0,42.6,2.1,0.4,3.9,0.0,51703,23074,16.2,4.7
Kansas,Ford County,34658,17933,16725,53.9,40.8,2.3,0.4,1.4,0.0,49890,22053,16.2,6.3
Kansas,Franklin County,25599,12505,13094,4.1,91.0,1.5,0.3,0.3,0.0,53167,25701,12.5,5.4
Kansas,Geary County,35796,19025,16771,15.6,57.2,16.8,0.7,3.1,0.8,46096,21583,14.9,8.0
Kansas,Gove County,2632,1330,1302,2.7,94.6,0.1,0.9,0.8,0.0,50817,29352,9.0,1.2
Kansas,Graham County,2561,1270,1291,3.2,88.8,4.1,0.1,0.7,0.0,43427,27165,12.3,1.7
Kansas,Grant County,7716,4066,3650,46.8,51.8,0.0,0.3,0.0,0.0,57474,26138,10.0,4.6
Kansas,Gray County,6004,3004,3000,15.0,84.3,0.0,0.0,0.0,0.2,61220,27031,8.5,2.8
Kansas,Greeley County,1210,584,626,22.1,74.8,0.8,0.7,0.2,0.0,47045,25775,11.5,1.1
Kansas,Greenwood County,6227,3121,3106,3.7,92.4,0.2,0.2,0.0,0.0,41648,24837,12.4,3.9
Kansas,Hamilton County,2621,1381,1240,33.7,63.8,0.7,0.2,0.0,0.0,48160,21694,9.3,1.9
Kansas,Harper County,5746,2928,2818,6.3,90.3,0.1,2.3,0.2,0.0,48059,25698,16.8,3.7
Kansas,Harvey County,34683,17016,17667,11.7,83.3,1.8,0.3,0.6,0.2,55687,26587,11.2,2.9
Kansas,Haskell County,4081,2015,2066,29.4,69.6,0.0,0.1,0.6,0.0,53780,24141,13.3,3.6
Kansas,Hodgeman County,1875,935,940,7.7,87.9,0.0,0.1,3.0,0.0,55345,28857,8.4,2.8
Kansas,Jackson County,13322,6641,6681,4.4,84.3,0.7,6.8,0.2,0.3,53592,25920,9.9,5.6
Kansas,Jefferson County,18856,9556,9300,2.5,93.9,0.6,0.6,0.0,0.0,58935,27783,8.3,5.8
Kansas,Jewell County,2963,1488,1475,2.4,95.5,0.4,0.3,0.0,0.1,43125,24361,14.2,2.2
Kansas,Johnson County,578797,283504,295293,7.4,80.5,4.5,0.2,4.7,0.0,81121,43061,5.6,3.5
Kansas,Kearny County,3931,1918,2013,31.0,65.9,0.5,0.0,0.4,0.0,51439,24232,13.2,3.9
Kansas,Kingman County,7576,3835,3741,3.2,93.8,0.4,0.4,0.0,0.0,57593,30927,7.6,4.7
Kansas,Kiowa County,2524,1230,1294,6.4,89.2,1.0,0.6,1.2,0.0,48226,24961,8.7,3.0
Kansas,Labette County,20553,10142,10411,4.4,85.4,3.8,0.9,0.3,0.0,45706,22841,17.8,4.7
Kansas,Lane County,1702,864,838,6.6,90.4,0.1,2.3,0.0,0.4,51765,29768,10.7,3.5
Kansas,Leavenworth County,79359,42581,36778,6.8,79.2,8.4,0.4,1.5,0.0,70022,30170,9.0,4.2
Kansas,Lincoln County,3121,1555,1566,3.0,95.7,0.7,0.1,0.0,0.0,48693,25667,8.4,6.0
Kansas,Linn County,9602,4793,4809,2.6,93.9,0.7,1.0,0.3,0.0,46576,25796,17.4,5.8
Kansas,Logan County,2790,1396,1394,5.6,90.6,0.0,0.4,0.0,0.0,49926,28549,8.9,3.0
Kansas,Lyon County,33302,16165,17137,20.9,71.6,2.1,0.2,2.0,0.0,42992,24307,18.6,5.8
Kansas,McPherson County,28792,14238,14554,4.0,91.8,1.0,0.5,0.5,0.0,56946,29508,7.6,2.5
Kansas,Marion County,12087,5997,6090,3.3,93.2,0.7,0.1,0.3,0.0,50212,25620,10.7,3.9
Kansas,Marshall County,9859,4937,4922,2.4,95.0,0.3,0.3,0.3,0.3,50420,27908,8.9,4.1
Kansas,Meade County,4295,2163,2132,16.6,80.2,0.6,0.0,1.0,0.0,54167,25173,12.2,2.8
Kansas,Miami County,32976,16160,16816,3.0,93.1,1.5,0.8,0.3,0.0,63501,31611,7.7,4.4
Kansas,Mitchell County,6230,3199,3031,2.2,95.6,0.7,0.4,0.5,0.0,44591,26108,14.8,3.8
Kansas,Montgomery County,33463,16580,16883,6.2,80.1,5.3,3.0,1.0,0.2,43977,22823,17.5,5.8
Kansas,Morris County,5605,2752,2853,4.5,92.3,0.1,0.2,0.5,0.0,50338,26569,9.8,2.3
Kansas,Morton County,2931,1534,1397,22.6,72.4,0.8,0.0,0.1,0.0,43813,23038,8.0,8.7
Kansas,Nemaha County,10095,5083,5012,1.8,95.6,0.5,0.5,0.3,0.0,53368,27438,10.8,1.8
Kansas,Neosho County,16209,7935,8274,5.0,90.6,1.0,0.4,0.4,0.0,44402,23589,21.4,2.9
Kansas,Ness County,3001,1527,1474,10.7,88.5,0.2,0.2,0.3,0.0,48412,30761,8.9,2.6
Kansas,Norton County,5527,3127,2400,5.1,89.5,2.4,0.7,0.4,0.3,50673,22935,11.6,2.5
Kansas,Osage County,15894,7915,7979,3.0,93.7,0.7,0.2,0.2,0.0,54186,27209,12.8,7.0
Kansas,Osborne County,3684,1836,1848,2.0,94.7,0.5,0.4,0.3,0.0,42173,26559,15.5,2.8
Kansas,Ottawa County,5957,3118,2839,2.7,94.3,0.8,0.2,0.2,0.0,51797,28839,9.7,3.3
Kansas,Pawnee County,6776,3842,2934,7.7,84.5,4.9,0.3,0.1,0.0,46224,24404,7.8,1.2
Kansas,Phillips County,5446,2658,2788,3.2,94.1,0.4,0.3,0.3,0.1,46806,24795,8.1,1.8
Kansas,Pottawatomie County,23188,11646,11542,5.3,89.9,0.6,1.3,0.8,0.0,64410,27978,9.7,3.9
Kansas,Pratt County,9670,4860,4810,7.2,91.5,0.3,0.2,0.1,0.0,53415,27063,10.9,4.1
Kansas,Rawlins County,2520,1300,1220,6.0,91.7,0.4,0.4,0.3,0.0,50893,27615,8.7,1.5
Kansas,Reno County,63360,31944,31416,9.1,84.7,2.7,0.5,0.5,0.0,47897,25267,14.0,5.0
Kansas,Republic County,4705,2290,2415,1.6,96.2,0.2,0.3,0.7,0.0,43489,27121,11.7,2.6
Kansas,Rice County,9868,4983,4885,11.2,84.0,1.7,0.3,0.6,0.2,48333,23355,16.4,6.5
Kansas,Riley County,75696,40410,35286,8.1,76.9,6.3,0.4,4.9,0.2,48428,26619,22.0,5.6
Kansas,Rooks County,5148,2495,2653,2.5,94.5,0.7,0.2,0.4,0.0,48352,25415,11.3,3.4
Kansas,Rush County,3119,1540,1579,3.1,94.3,0.0,0.2,0.6,0.0,43594,25983,6.7,4.9
Kansas,Russell County,6987,3558,3429,2.8,93.2,1.2,0.2,0.0,1.0,48427,25686,13.8,4.8
Kansas,Saline County,55334,27331,28003,10.9,80.5,3.1,0.3,2.4,0.0,49728,27951,12.6,4.2
Kansas,Scott County,4981,2403,2578,17.8,79.5,0.0,1.0,0.9,0.0,62198,31825,4.3,5.4
Kansas,Sedgwick County,510484,252399,258085,14.1,68.6,8.8,0.6,4.3,0.0,52841,27583,14.7,5.6
Kansas,Seward County,22948,11752,11196,59.6,31.6,4.5,0.6,3.0,0.0,47535,21158,18.8,7.3
Kansas,Shawnee County,178392,86487,91905,12.0,74.5,7.6,0.6,1.2,0.0,54667,28584,13.2,5.4
Kansas,Sheridan County,2497,1282,1215,4.4,93.8,0.5,1.2,0.0,0.0,56607,30165,4.8,2.1
Kansas,Sherman County,5999,3009,2990,12.0,84.8,0.3,0.2,1.9,0.0,52030,25653,16.5,4.1
Kansas,Smith County,3693,1814,1879,1.9,95.1,0.4,0.6,0.2,0.0,45357,28122,13.3,3.0
Kansas,Stafford County,4251,2142,2109,13.3,83.7,0.7,0.1,0.2,0.0,47121,25941,14.5,3.7
Kansas,Stanton County,2107,996,1111,37.4,59.2,0.4,0.3,0.0,0.0,42222,21062,10.8,2.1
Kansas,Stevens County,5741,2942,2799,35.2,62.0,0.1,0.3,0.3,0.2,57500,24691,16.8,4.5
Kansas,Sumner County,23336,11658,11678,5.3,90.0,0.9,1.0,0.4,0.0,52695,25393,11.8,5.1
Kansas,Thomas County,7847,3856,3991,5.5,91.2,1.4,0.8,0.5,0.0,52465,26718,11.1,1.9
Kansas,Trego County,2899,1465,1434,1.2,94.5,0.1,1.3,1.6,0.0,55197,33233,4.8,0.8
Kansas,Wabaunsee County,6918,3492,3426,3.4,93.0,0.3,0.4,0.5,0.0,58947,25790,6.1,4.3
Kansas,Wallace County,1591,802,789,5.1,93.7,0.0,0.0,0.0,0.0,60000,29931,10.6,5.4
Kansas,Washington County,5572,2846,2726,3.3,94.3,0.3,0.1,0.1,0.0,47992,26927,9.7,2.2
Kansas,Wichita County,2157,1019,1138,27.7,69.6,0.7,0.0,0.5,0.0,55109,27111,4.4,2.3
Kansas,Wilson County,8858,4362,4496,2.9,92.4,0.5,0.4,0.7,0.0,44468,25107,16.8,5.1
Kansas,Woodson County,3178,1574,1604,0.8,93.1,1.1,0.6,0.7,0.0,36493,21419,20.6,5.5
Kansas,Wyandotte County,163227,80545,82682,28.1,41.6,22.7,0.3,3.9,0.1,42783,20192,21.4,8.3
Kentucky,Adair County,19304,9632,9672,1.8,93.4,3.6,0.1,0.1,0.0,36575,18408,21.5,6.2
Kentucky,Allen County,20628,10227,10401,1.9,95.4,1.9,0.0,0.2,0.0,40598,21652,20.0,7.5
Kentucky,Anderson County,22017,10639,11378,1.7,94.2,2.4,0.0,0.7,0.0,51681,24991,12.0,6.3
Kentucky,Ballard County,8152,4077,4075,1.2,93.0,3.9,0.2,0.4,0.0,42988,25063,18.2,4.7
Kentucky,Barren County,43418,21123,22295,3.0,90.7,3.9,0.2,0.5,0.0,39658,20493,22.9,7.6
Kentucky,Bath County,12189,6012,6177,1.5,95.4,1.0,0.1,0.3,0.0,38763,20059,24.0,7.8
Kentucky,Bell County,27469,13385,14084,0.3,94.5,3.3,0.1,0.2,0.0,23558,14754,38.0,9.0
Kentucky,Boone County,127682,63122,64560,4.1,88.4,3.0,0.1,2.3,0.0,72731,33553,7.6,4.9
Kentucky,Bourbon County,20017,9706,10311,6.7,85.2,7.2,0.0,0.3,0.0,47886,25994,16.6,6.9
Kentucky,Boyd County,48486,24180,24306,1.7,93.3,2.4,0.1,0.3,0.0,45543,26420,19.3,9.3
Kentucky,Boyle County,29773,14883,14890,3.2,85.9,7.1,0.2,0.8,0.0,43076,23822,15.5,4.9
Kentucky,Bracken County,8330,4186,4144,1.6,96.4,0.0,0.2,0.5,0.0,40458,22433,21.4,7.6
Kentucky,Breathitt County,13276,6675,6601,0.9,97.0,1.0,0.2,0.2,0.0,25861,16875,36.0,11.9
Kentucky,Breckinridge County,19991,10028,9963,1.3,94.7,1.7,0.1,0.4,0.0,44057,20735,17.7,9.8
Kentucky,Bullitt County,78622,39131,39491,1.8,94.9,0.6,0.2,0.6,0.1,59917,26643,10.2,5.9
Kentucky,Butler County,12735,6405,6330,3.1,95.1,0.4,0.2,0.1,0.0,39362,21787,22.0,5.4
Kentucky,Caldwell County,12747,5973,6774,1.3,91.1,6.8,0.0,0.0,0.0,46182,25272,17.5,6.9
Kentucky,Calloway County,38616,18594,20022,2.6,89.7,3.7,0.3,1.8,0.1,39269,21757,22.4,5.7
Kentucky,Campbell County,91804,45005,46799,1.9,92.4,3.2,0.0,0.9,0.0,57208,31065,14.2,5.4
Kentucky,Carlisle County,4890,2378,2512,2.3,94.4,1.6,0.6,0.2,0.0,38860,24015,17.3,7.0
Kentucky,Carroll County,10695,5467,5228,6.6,89.1,2.5,0.1,0.3,0.0,43345,22296,27.7,10.3
Kentucky,Carter County,27385,13462,13923,0.9,96.8,0.8,0.4,0.1,0.0,35095,18477,21.5,10.0
Kentucky,Casey County,15805,7785,8020,2.8,95.0,0.6,0.3,0.3,0.0,33031,18319,26.6,7.5
Kentucky,Christian County,72438,38426,34012,7.5,66.3,20.4,0.5,1.3,0.3,41849,21393,19.7,8.0
Kentucky,Clark County,35757,17426,18331,2.7,90.5,5.0,0.1,0.5,0.0,51547,26219,15.0,6.7
Kentucky,Clay County,20866,11054,9812,2.5,92.6,3.3,0.3,0.0,0.1,24596,15388,39.5,9.1
Kentucky,Clinton County,10208,5119,5089,2.8,96.1,0.5,0.0,0.2,0.0,31130,19325,20.0,7.4
Kentucky,Crittenden County,9154,4627,4527,1.0,96.4,1.3,0.0,0.0,0.0,41114,22765,17.7,4.4
Kentucky,Cumberland County,6744,3372,3372,0.4,93.0,3.0,0.0,0.3,0.0,35449,18669,20.7,5.1
Kentucky,Daviess County,99258,48300,50958,2.9,88.9,4.4,0.2,1.3,0.0,48371,26501,15.8,6.0
Kentucky,Edmonson County,12063,6049,6014,0.9,95.5,1.6,0.3,0.1,0.0,41114,21851,20.0,9.3
Kentucky,Elliott County,7533,4302,3231,0.3,96.1,3.5,0.1,0.0,0.0,29043,13436,34.4,5.0
Kentucky,Estill County,14382,7081,7301,0.3,97.6,0.1,0.4,0.0,0.0,30692,17728,30.4,12.4
Kentucky,Fayette County,315109,154530,160579,7.0,71.8,14.3,0.2,3.6,0.0,53013,31653,18.6,6.1
Kentucky,Fleming County,14515,7155,7360,1.2,96.1,1.7,0.0,0.1,0.0,41095,23351,19.5,9.5
Kentucky,Floyd County,37447,18314,19133,0.7,97.3,0.9,0.1,0.3,0.0,31196,18366,30.7,11.6
Kentucky,Franklin County,49969,24502,25467,3.0,81.9,9.8,0.3,1.8,0.0,53539,28001,13.1,7.2
Kentucky,Fulton County,6259,3094,3165,0.7,71.2,24.4,0.1,0.2,0.0,28274,18111,25.3,7.6
Kentucky,Gallatin County,8652,4420,4232,5.2,91.3,1.5,0.0,0.1,0.0,50250,22508,13.4,6.0
Kentucky,Garrard County,17226,8442,8784,2.2,94.3,0.9,0.2,0.1,0.0,47906,24874,18.2,8.9
Kentucky,Grant County,24800,12266,12534,2.7,93.9,0.9,0.1,0.1,0.0,43881,20892,21.5,4.9
Kentucky,Graves County,37259,18276,18983,6.1,87.1,4.5,0.2,0.5,0.2,40369,22112,19.2,7.7
Kentucky,Grayson County,26129,13079,13050,1.3,95.3,1.3,0.4,0.2,0.0,35944,19520,25.7,6.4
Kentucky,Green County,11044,5356,5688,0.6,94.4,3.1,0.0,0.3,0.0,37388,23448,19.0,5.1
Kentucky,Greenup County,36012,17533,18479,1.0,96.3,0.8,0.1,0.4,0.0,47517,25378,16.5,8.7
Kentucky,Hancock County,8700,4494,4206,1.5,95.8,0.9,0.1,0.6,0.0,49135,22438,15.7,6.2
Kentucky,Hardin County,107699,53731,53968,5.6,76.3,11.3,0.2,2.0,0.3,51923,26436,14.2,6.4
Kentucky,Harlan County,27548,13323,14225,0.9,95.2,2.6,0.1,0.4,0.0,24451,15457,35.6,10.7
Kentucky,Harrison County,18630,9162,9468,2.3,93.8,1.7,0.0,0.0,0.0,44620,22497,16.4,6.9
Kentucky,Hart County,18531,9138,9393,1.7,91.7,4.3,0.4,0.5,0.0,37315,19715,23.1,6.6
Kentucky,Henderson County,46252,22409,23843,2.4,87.0,7.1,0.1,0.4,0.0,43458,23958,19.3,4.8
Kentucky,Henry County,15677,7715,7962,3.2,91.8,3.5,0.3,0.1,0.1,50787,23932,18.2,6.5
Kentucky,Hickman County,4625,2156,2469,1.3,87.2,8.7,0.3,0.3,0.0,38036,19764,14.8,8.5
Kentucky,Hopkins County,45985,22353,23632,1.9,88.8,6.2,0.3,0.5,0.0,44048,23288,17.2,5.9
Kentucky,Jackson County,13369,6657,6712,0.0,99.3,0.1,0.0,0.0,0.0,32055,16827,33.0,8.6
Kentucky,Jefferson County,764378,369391,394987,5.0,68.5,21.0,0.1,2.7,0.0,52237,31039,15.0,6.4
Kentucky,Jessamine County,51667,25213,26454,3.2,89.6,3.9,0.3,1.4,0.0,55450,28195,18.0,6.9
Kentucky,Johnson County,23064,11314,11750,0.4,97.5,0.5,0.1,1.1,0.0,35629,19925,24.1,9.2
Kentucky,Kenton County,163987,81047,82940,3.0,88.9,4.3,0.1,1.3,0.0,58674,30195,12.9,5.3
Kentucky,Knott County,15690,7806,7884,0.9,97.2,0.4,0.0,0.1,0.1,30503,17670,32.6,13.6
Kentucky,Knox County,31424,15233,16191,1.1,96.0,1.2,0.5,0.4,0.0,26061,15869,34.7,10.7
Kentucky,Larue County,14102,6976,7126,3.2,91.6,3.6,0.0,0.3,0.0,41720,21879,15.8,6.3
Kentucky,Laurel County,59901,29162,30739,1.5,95.9,0.7,0.5,0.5,0.0,37235,20446,24.6,9.9
Kentucky,Lawrence County,15844,7900,7944,0.9,97.2,0.4,0.0,0.4,0.0,32703,18885,24.5,7.8
Kentucky,Lee County,6717,3375,3342,0.8,96.8,1.3,0.3,0.3,0.0,23297,16489,32.7,10.3
Kentucky,Leslie County,10648,5325,5323,0.6,97.8,0.1,0.0,0.4,0.0,27861,15112,34.5,14.6
Kentucky,Letcher County,23011,11267,11744,0.7,97.7,0.3,0.2,0.2,0.0,30293,18085,30.5,12.2
Kentucky,Lewis County,13565,6748,6817,0.2,97.9,0.4,0.8,0.1,0.0,32054,19346,26.1,7.0
Kentucky,Lincoln County,24413,11960,12453,1.6,94.3,2.2,0.2,0.0,0.0,37930,19351,23.8,8.7
Kentucky,Livingston County,9288,4587,4701,1.7,95.8,0.2,0.2,0.2,0.0,43472,24464,16.2,5.9
Kentucky,Logan County,26847,13131,13716,2.7,88.8,6.3,0.2,0.1,0.0,40982,21465,17.4,6.2
Kentucky,Lyon County,8268,4581,3687,1.2,91.0,5.3,0.5,0.5,0.0,50268,27098,14.1,3.4
Kentucky,McCracken County,65285,31169,34116,2.4,83.6,11.1,0.2,0.7,0.0,42894,29881,17.1,4.9
Kentucky,McCreary County,17748,9710,8038,3.4,89.7,5.4,0.3,0.2,0.0,19264,11492,41.0,15.8
Kentucky,McLean County,9361,4657,4704,1.3,96.3,0.3,0.2,0.6,0.0,44242,22884,19.2,7.1
Kentucky,Madison County,88376,42976,45400,2.3,89.8,4.3,0.3,0.9,0.0,46674,23733,19.5,6.9
Kentucky,Magoffin County,12783,6436,6347,1.0,99.0,0.0,0.0,0.0,0.0,29578,17279,28.6,10.3
Kentucky,Marion County,19335,9799,9536,2.5,87.7,8.5,0.0,0.3,0.0,40005,21823,18.4,9.4
Kentucky,Marshall County,31177,15319,15858,1.4,96.7,0.6,0.1,0.4,0.0,49126,27391,10.8,6.3
Kentucky,Martin County,12175,6744,5431,1.9,92.4,4.7,0.1,0.0,0.1,29239,14914,29.8,15.4
Kentucky,Mason County,17167,8429,8738,0.7,89.4,5.8,0.0,0.7,0.0,43082,25285,18.0,5.8
Kentucky,Meade County,28452,14477,13975,3.8,89.5,3.2,0.8,0.6,0.0,53732,25119,13.1,8.2
Kentucky,Menifee County,6381,3382,2999,0.9,97.8,0.1,0.0,0.3,0.0,39688,19744,20.1,5.4
Kentucky,Mercer County,21378,10652,10726,2.7,91.2,4.1,0.1,0.7,0.0,47574,24981,16.7,9.1
Kentucky,Metcalfe County,9990,4930,5060,1.5,95.1,0.7,0.2,0.5,0.0,35594,18449,23.1,5.8
Kentucky,Monroe County,10645,5322,5323,3.0,93.6,2.5,0.0,0.2,0.1,35665,21985,23.5,7.7
Kentucky,Montgomery County,27550,13645,13905,2.7,93.0,2.8,0.3,0.0,0.1,42172,21371,23.0,7.9
Kentucky,Morgan County,13281,7397,5884,1.2,93.2,3.3,0.1,0.7,0.0,33523,17089,25.6,8.1
Kentucky,Muhlenberg County,31153,15763,15390,1.5,92.1,4.9,0.2,0.2,0.0,40037,20376,20.5,9.6
Kentucky,Nelson County,45131,22276,22855,2.1,90.6,5.3,0.1,0.4,0.0,55182,28156,11.4,5.9
Kentucky,Nicholas County,7061,3362,3699,1.5,96.0,1.1,0.2,0.0,0.0,38900,21519,27.8,6.8
Kentucky,Ohio County,24062,11957,12105,3.4,94.4,0.9,0.0,0.3,0.0,41470,21368,21.3,10.0
Kentucky,Oldham County,64633,33876,30757,3.8,88.5,3.6,0.2,1.4,0.1,92237,38063,5.6,3.5
Kentucky,Owen County,10686,5239,5447,2.6,94.9,1.8,0.3,0.0,0.1,44031,22802,16.7,5.3
Kentucky,Owsley County,4497,1955,2542,0.5,94.2,4.1,0.3,0.0,0.0,22736,16582,33.0,12.5
Kentucky,Pendleton County,14530,7307,7223,0.6,96.6,0.9,0.1,0.4,0.0,49706,23191,15.1,4.8
Kentucky,Perry County,27329,13516,13813,1.0,95.6,1.6,0.1,0.9,0.1,31820,19890,26.2,13.1
Kentucky,Pike County,61586,30063,31523,0.9,97.0,0.8,0.1,0.5,0.0,32972,20576,26.4,10.9
Kentucky,Powell County,12349,6075,6274,1.6,96.3,0.3,0.0,1.0,0.1,34647,19302,24.1,5.4
Kentucky,Pulaski County,63974,31404,32570,2.4,94.2,0.9,0.2,0.7,0.0,35022,21036,25.2,8.6
Kentucky,Robertson County,2161,1098,1063,2.2,94.6,1.9,0.0,0.0,0.0,30694,21764,30.4,5.9
Kentucky,Rockcastle County,16815,8168,8647,0.8,97.5,0.2,1.0,0.1,0.0,35888,19750,21.0,9.7
