full_name,diameter,rot_per
 28071 (1998 QC26),4.745,10.031
 28103 Benmcpheron (1998 RK80),2.354,5.05
 28126 Nydegger (1998 SF109),3.129,3.783
 28133 Kylebardwell (1998 SS130),3.358,5.46284
 28186 (1998 WK18),2.578,9.656
 28192 (1998 WE24),9.258,34.293
 28244 (1999 AL31),3.478,3.942
 28292 (1999 CX54),7.406,6.4752
 28294 (1999 CS59),9.996,179.783
 28353 Chrisnielsen (1999 FH32),3.254,3.499
 28354 (1999 FV33),11.011,4.618
 28358 (1999 FW48),10.353,6.018
 28371 (1999 GG39),9.884,4.056
 28387 (1999 JE79),14.489,3.595
 28388 (1999 JM86),8.499,35.483
 28395 (1999 RZ42),7.118,5.237
 28396 Eymann (1999 RY44),1.902,12.548
 28399 (1999 RY136),5.304,10.802
 28417 Leewei (1999 VA50),6.595,32.503
 28420 (1999 VC78),4.310,3.092
 28422 (1999 VA154),3.852,4.733
 28434 (1999 XL176),8.201,27.
 28465 Janesmyth (2000 AQ237),3.331,2.676
 28468 Shichangxu (2000 AG246),4.602,4.595
 28480 Seojinyoung (2000 CL26),3.235,6.865
 28489 (2000 CN58),16.511,11.664
 28523 (2000 DH50),8.471,5.19
 28529 (2000 DQ70),6.119,30.749
 28552 (2000 EY38),8.508,263.244
 28553 Bhupatiraju (2000 ED39),1.940,3.28
 28590 (2000 EX126),2.584,6.253
 28595 (2000 EP136),5.975,10.
 28610 (2000 EM158),14.207,3.288
 28619 (2000 FP24),12.051,17.872
 28650 (2000 GE8),7.492,9.591
 28656 Doreencurtin (2000 GH28),2.958,3.771
 28675 Suejohnston (2000 GB60),7.014,7.174
 28678 Lindquester (2000 GN67),3.799,2.516
 28679 (2000 GY68),4.955,7.822
 28680 Sandralitvin (2000 GA69),2.538,187.435
 28704 (2000 GU91),5.176,2.84
 28707 Drewbecker (2000 GZ94),3.020,4.47
 28735 (2000 GX125),3.507,5.190
 28736 (2000 GE133),6.405,4.658
 28753 (2000 HA),4.886,4.993
 28761 (2000 HU12),3.750,6.34830
 28762 (2000 HG13),6.352,5.582
 28769 (2000 HC26),3.017,3.759
 28774 (2000 HO36),3.599,6.117
 28775 (2000 HE37),12.634,20.242
 28788 (2000 HW57),3.775,3.3905
 28811 (2000 JX9),10.534,13.2
 28845 (2000 JP49),5.664,3.636
 28854 Budisteanu (2000 JP56),2.956,13.951
 28857 (2000 JE59),8.277,335.486
 28876 (2000 KL31),15.680,210.598
 28880 (2000 KN46),7.303,6.249
 28887 (2000 KQ58),4.392,6.8429
 28892 (2000 LZ2),4.834,11.2575
 28895 (2000 LS9),10.612,16.135
 28904 (2000 ML),16.424,9.757
 28910 (2000 NH11),4.720,5.971
 28911 (2000 NB16),5.599,5.486
 28913 (2000 OT),6.511,13.754
 28947 (2000 WH12),4.574,4.235
 28970 (2001 JJ4),6.898,15.185
 28976 (2001 KN73),3.786,8.752
 29010 (4100 P-L),3.539,13.110
 29019 (6095 P-L),7.671,160.
 29033 (2085 T-1),8.608,15.00
 29075 (1950 DA),2.000,2.1216
 29116 (1981 ED40),7.274,27.187
 29127 (1985 FF2),10.576,7.221
 29132 Bradpitt (1987 BP1),3.089,8.835
 29140 (1988 CG4),2.405,2.990
 29142 (1988 CR7),3.047,18.494
 29146 McHone (1988 FN),3.788,14.12
 29147 (1988 GG),4.272,99.
 29153 (1988 SY2),3.624,3.493
 29162 (1989 SD4),5.116,6.505
 29168 (1990 KJ),4.927,2.58247
 29170 (1990 OA3),7.235,8.089
 29172 (1990 QL4),7.980,53.235
 29182 (1990 ST6),7.611,33.361
 29194 (1990 WJ4),2.720,6.020
 29202 (1991 GH8),9.605,10.924
 29218 (1992 AY),13.419,26.280
 29219 (1992 BJ),6.301,12.00
 29231 (1992 EG4),8.014,259.524
 29252 Konjikido (1993 BY2),9.417,6.835
 29266 (1993 FA20),6.430,5.680
 29267 (1993 FD22),7.587,13.875
 29292 Conniewalker (1993 KZ1),4.581,30.6
 29296 (1993 PY5),4.861,48.
 29297 (1993 RU7),3.320,3.096
 29308 (1993 UF1),2.282,9.810
 29314 Eurydamas (1994 CR18),21.386,15.035
 29335 (1994 XL),3.014,6.96
 29337 Hakurojo (1995 AE1),4.181,4.5096
 29343 (1995 CK10),6.854,63.852
 29385 (1996 JT),2.820,5.026
 29405 (1996 TN18),9.228,3.522
 29423 (1997 AF22),16.548,5.19
 29435 Mordell (1997 JB8),1.899,5.828
 29438 (1997 MV),1.794,2.440
 29455 (1997 SX1),7.317,64.820
 29474 (1997 UT8),3.666,2.901
 29475 (1997 UF11),9.168,8.331
 29480 (1997 VO1),4.684,2.643
 29497 (1997 WD15),6.325,9.913
 29498 (1997 WK21),9.431,4.521
 29506 (1997 XM),3.977,5.308
 29508 Botinelli (1997 XR8),6.956,6.709
 29512 (1997 YL5),5.362,4.012
 29515 (1997 YL7),7.799,12.231
 29516 (1997 YO7),6.444,9.86
 29518 (1997 YW11),4.941,3.720
 29534 (1998 BP7),7.451,5.670
 29536 (1998 BC12),9.598,19.768
 29540 (1998 BV24),12.079,3.397
 29548 (1998 BC42),8.194,4.295
 29555 MACEK (1998 DP),23.913,33.615
 29557 (1998 DV3),8.832,72.838
 29564 (1998 ED6),27.139,8.434
 29580 (1998 FK55),11.195,6.840
 29584 (1998 FQ60),9.563,9.408
 29588 (1998 FM71),15.815,7.573
 29594 (1998 GK8),12.644,9.140
 29595 (1998 HL14),20.748,6.418
 29597 (1998 HT37),14.048,4.000
 29620 Gurbanikaur (1998 SM140),1.915,10.148
 29628 (1998 TX30),3.921,5.409
 29664 (1998 WY23),6.007,3.016
 29687 Mohdreza (1998 XL78),1.959,4.537
 29690 Nistala (1998 XM94),4.142,8.755
 29697 (1998 YR1),12.150,10.854
 29729 (1999 BY1),4.308,4.5279
 29733 (1999 BA4),3.541,849.186
 29752 (1999 CG4),2.749,25.974
 29755 (1999 CT5),4.301,4.17
 29757 (1999 CH8),12.639,17.161
 29762 Panasiewicz (1999 CK17),3.222,13.106
 29764 Panneerselvam (1999 CC23),3.573,5.468
 29765 Miparedes (1999 CG23),5.848,30.
 29769 (1999 CE28),23.635,15.03
 29777 (1999 CK46),7.734,3.630
 29797 (1999 CC78),5.470,3.266
 29801 (1999 CX84),4.070,2.775
 29804 Idansharon (1999 CH90),6.465,3.19
 29811 (1999 CK109),7.025,17.535
 29835 (1999 FW1),3.102,6.954
 29847 (1999 FC24),7.455,13.845
 29863 (1999 FC43),6.447,19.312
 29877 (1999 GL17),15.903,6.361
 29889 (1999 GN36),3.958,5.381
 29890 (1999 GH37),14.342,189.596
 29891 (1999 GQ37),13.586,6.836
 29903 (1999 HP9),8.627,13.292
 29913 (1999 JO12),7.198,5.62
 29915 (1999 JG18),10.206,3.7
 29917 (1999 JP19),8.781,3.656
 29923 (1999 JE28),4.474,17.9
 29934 (1999 JL46),12.719,11.402
 29946 (1999 JZ83),10.989,8.483
 29951 (1999 JH86),11.077,8.574
 29953 (1999 JW86),6.939,8.54
 29955 (1999 JE90),5.388,3.98
 29956 (1999 JF91),15.059,12.619
 29967 (1999 JN104),4.507,4.219
 29983 Amyxu (1999 VS61),7.943,14.156
 29997 (2000 AE127),6.634,20.038
 30006 (2000 CB30),6.177,3.82
 30016 (2000 CA95),8.148,2.5857
 30017 Shaundatta (2000 CQ95),3.638,2.6
 30019 (2000 DD),2.424,5.4741
 30074 (2000 EY96),9.499,3.636
 30075 (2000 EC97),4.179,41.5
 30102 (2000 FC1),36.422,23.95
 30116 (2000 FA36),6.716,2.5857
 30141 Nelvenzon (2000 GT24),2.880,20.735
 30214 (2000 GS125),3.249,8.23
 30220 (2000 GP126),3.376,3.3670
 30262 (2000 HP41),8.358,21.860
 30287 (2000 HK62),3.189,10.689
 30305 Severi (2000 JA),4.386,32.643
 30311 (2000 JS10),3.574,2.266
 30325 Reesabpathak (2000 JV20),2.770,33.958
 30327 Prembabu (2000 JP22),7.165,4.424
 30329 (2000 JR23),2.921,28.4
 30338 (2000 JW29),2.432,40.185
 30343 (2000 JB36),2.663,7.56
 30366 (2000 JC57),4.699,5.261
 30372 Halback (2000 JK62),2.535,2.877
 30375 Kathuang (2000 JD63),2.529,4.646
 30379 (2000 JY69),6.671,18.614
 30382 (2000 JB81),3.260,4.253
 30385 (2000 KG8),4.610,4.430
 30419 (2000 LU),6.785,4.259
 30431 Michaeltran (2000 LR16),2.500,90.014
 30441 Curly (2000 MX),9.054,6.939
 30455 (2000 NB27),7.172,7.87
 30467 (2000 OV14),8.147,5.941
 30470 (2000 OR19),8.808,23.02
 30476 (2000 OY34),6.437,3.467
 30480 (2000 OH40),3.614,3.171
 30483 (2000 OG52),11.530,13.894
 30491 (2000 QJ38),8.711,3.60
 30506 (2000 RO85),34.356,7.985
 30570 (2001 OO96),2.996,4.587
 30581 (2001 PY2),7.429,2.973
 30591 (2001 QG10),8.035,172.363
 30594 (2001 QD30),15.868,4.712
 30598 (2001 QA117),6.275,8.709
 30613 (2678 P-L),2.941,10.13
 30670 (1283 T-2),7.703,10.4
 30693 (5069 T-2),9.543,19.450
 30705 Idaios (3365 T-3),44.546,15.736
 30724 Peterburgtrista (1978 SX2),22.744,6.004
 30731 (1981 EK2),4.585,8.499
 30734 (1981 ES3),4.618,3.776
 30762 (1981 ES42),5.297,16.4
 30770 (1984 SL4),5.400,5.
 30772 (1986 RJ1),6.323,7.994
 30776 (1987 QY),2.727,5.8
 30780 (1988 CA2),2.233,5.09
 30781 (1988 CR2),3.237,5.823
 30790 (1988 RT11),2.630,5.129
 30823 (1990 SY15),2.497,2.028
 30856 (1991 XE),3.441,5.353
 30878 (1992 GQ),9.677,3.655
 30888 Okitsumisaki (1993 BG2),9.203,7.975
 30891 (1993 FV14),2.576,12.244
 30928 Jefferson (1993 TJ32),6.456,5.841
 30935 Davasobel (1994 AK1),2.408,3.9769
 30942 Helicaon (1994 CX13),32.544,44.77
 30958 (1994 TV3),1.926,5.811
 30981 (1995 SJ4),13.739,2.951
 30988 (1995 SE36),3.718,6.76
 30990 (1995 ST48),6.993,4.61
 31001 (1995 VG14),5.413,4.832
 31013 (1996 DR),3.092,280.
 31017 (1996 EH2),3.507,3.9
 31021 (1996 FW1),2.857,19.20
 31022 (1996 FJ9),6.826,15.60
 31036 (1996 HM25),3.611,3.968
 31050 (1996 RA2),5.090,41.970
 31069 (1996 UM1),2.573,3.23
 31088 (1997 BV),6.198,3.282
 31095 Buneiou (1997 DH),6.125,3.484
 31101 (1997 NM1),1.819,10.0
 31108 (1997 PW3),2.289,13.237
 31136 (1997 SN31),3.136,3.174
 31152 Daishinsai (1997 UV21),8.488,3.194
 31170 (1997 WO58),4.452,28.7
 31173 (1997 XF1),1.563,122.8
 31177 (1997 XH11),5.390,323.355
 31179 Gongju (1997 YR2),4.675,4.829
 31182 (1997 YZ3),1.921,380.
 31189 Tricomi (1997 YZ7),3.134,4.896
 31190 Toussaint (1997 YB12),4.500,12.355
 31205 (1998 BW),14.205,20.907
 31211 (1998 BW8),9.419,3.697
 31223 (1998 BJ30),4.215,25.925
 31228 (1998 BR45),3.252,5.546
 31231 Uthmann (1998 CA),5.948,16.9
 31232 Slavonice (1998 CF),7.272,6.295
 31249 Reneefleming (1998 DF14),6.973,3.34
 31291 Yaoyue (1998 FH64),7.638,3.62
 31332 (1998 HC101),7.419,7.17
 31341 (1998 KH55),6.832,3.007
 31344 Agathon (1998 OM12),40.645,42.392
 31354 (1998 TR3),2.958,35.36
 31368 (1998 WW23),14.827,14.860
 31383 (1998 XJ94),4.104,4.1678
 31386 (1998 YG1),3.019,8.082
 31388 (1998 YL2),1.933,4.254
 31399 (1998 YF30),7.944,359.054
 31416 Peteworden (1999 AX24),2.271,2.609
 31425 (1999 BF3),5.062,3.8
 31429 Diegoazzaro (1999 BL7),2.472,36.900
 31431 Cabibbo (1999 BP9),5.734,7.610
 31448 (1999 CO8),2.455,3.546
 31450 Stevepreston (1999 CU9),10.625,3.4116
 31485 (1999 CM51),9.840,6.001
 31495 Sarahgalvin (1999 CR60),5.260,9.
 31544 (1999 DZ5),5.381,2.714
 31547 (1999 DT6),13.340,11.52
 31554 (1999 EJ2),7.469,30.339
 31560 (1999 EQ14),5.529,2.950
 31570 (1999 FG19),7.909,3.514
 31601 (1999 GF),5.831,2.797
 31603 (1999 GQ3),5.499,3.566
 31610 (1999 GC6),7.321,5.506
 31615 (1999 GF16),7.537,2.707
 31626 (1999 GV20),8.899,13.184
 31633 Almonte (1999 GH30),5.911,4.17
 31641 Cevasco (1999 GW34),2.737,2.656
 31648 (1999 GL53),4.450,3.475
 31667 (1999 JL3),3.344,7.305
 31668 (1999 JX3),8.751,11.71
 31674 (1999 JD9),5.481,6.943
 31699 (1999 JA36),10.708,6.618
 31716 Matoonder (1999 JJ57),5.867,4.573
 31723 (1999 JT61),11.295,8.231
 31729 Scharmen (1999 JO69),8.288,18.953
 31737 Carriecoombs (1999 JT75),3.629,6.93
 31738 (1999 JC77),8.866,11.768
 31751 (1999 JF85),15.198,8.988
 31774 Debralas (1999 JW121),5.355,3.17
 31775 (1999 JN122),4.621,4.319
 31782 (1999 KM6),7.588,3.226
 31786 (1999 KO13),8.606,4.821
 31793 (1999 LB6),3.220,27.95
 31816 (1999 RZ117),7.967,3.258
 31817 (1999 RK134),21.521,9.856
 31818 (1999 RM135),19.502,5.36
 31824 Elatus (1999 UG5),57.000,26.82
 31827 (1999 VJ13),2.707,12.28
 31831 (1999 YL),2.160,3.36
 31832 (2000 AP59),2.547,64.
 31834 (2000 AL142),3.725,7.540
 31847 (2000 DQ96),9.312,19.347
 31850 (2000 EB22),1.437,31.1
 31862 Garfinkle (2000 EY70),2.318,5.716
 31907 Wongsumming (2000 GR44),4.283,3.786
 31939 Thananon (2000 GC101),3.209,20.
 31947 (2000 GO109),3.822,3.809
 31956 Wald (2000 GA133),3.426,8.90
 31961 (2000 GJ142),2.940,7.341
 31993 (2000 HL37),4.969,15.686
 32011 (2000 HF56),8.395,6.382
 32017 (2000 HC77),2.388,21.379
 32030 (2000 JX14),7.083,6.099
 32068 (2000 JE58),3.989,2.054
 32134 (2000 LQ17),4.478,10.514
 32137 (2000 LM19),9.942,7.069
 32141 (2000 LB24),3.614,8.123
 32145 Katberman (2000 LE30),4.411,9.170
 32151 (2000 LX31),2.305,20.
 32172 (2000 NB11),7.651,6.86
 32199 (2000 ON2),2.901,5.214
 32202 (2000 OA3),8.629,37.495
 32208 Johnpercy (2000 OR7),6.777,5.086
 32212 (2000 OV11),4.445,6.729
 32215 (2000 OG16),8.812,8.00
 32218 (2000 OE19),5.341,2.61
 32219 (2000 OU20),7.141,7.172
 32226 Vikulgupta (2000 OQ23),3.776,2.57
 32232 (2000 OU27),4.658,5.68
 32254 (2000 OR51),16.754,5.433
 32257 (2000 OW52),8.652,11.413
 32259 (2000 OT53),12.971,3.690
 32264 Cathjesslai (2000 PC1),2.482,4.58
 32282 Arnoldmong (2000 PS23),7.930,95.
 32290 (2000 QH5),6.948,3.590
 32329 (2000 QJ64),5.083,3.836
 32339 (2000 QA88),27.968,9.778
 32354 (2000 QN119),8.968,3.93
 32358 (2000 QS124),6.875,21.82
 32359 (2000 QZ128),4.412,8.647
 32378 (2000 QB173),3.587,5.382
 32395 (2000 QV213),18.206,15.349
 32412 (2000 RW25),8.834,3.838
 32414 (2000 RT29),7.357,33.253
 32422 (2000 RO42),6.288,3.557
 32423 (2000 RO43),8.055,18.248
 32433 (2000 RF92),13.935,4.47
 32435 (2000 RZ96),30.829,18.606
 32441 (2000 RO100),13.781,4.03
 32445 (2000 RC104),11.164,7.661
 32448 (2000 SD12),6.911,8.35
 32460 (2000 SY92),19.528,49.66
 32479 (2000 SL312),7.133,8.
 32482 (2000 ST354),27.868,5.67
 32483 (2000 SM362),8.164,10.821
 32495 (2000 WT171),8.312,17.203
 32496 (2000 WX182),48.017,23.34
 32505 (2001 KF17),5.950,4.58
 32523 (2001 OY82),9.843,2.942
 32526 (2001 OD98),8.646,3.890
 32532 Thereus (2001 PT13),86.500,8.335
 32534 (2001 PL37),14.019,155.461
 32539 (2001 PD59),3.849,276.307
 32546 (2001 QE14),8.463,5.046
 32553 (2001 QC27),12.021,4.00
 32586 (2001 QQ116),11.237,20.875
 32600 (2001 QF173),6.763,7.855
 32602 (2001 QE185),9.374,5.928
 32615 (2001 QU277),36.180,6.712
 32618 Leungkamcheung (2001 QL293),4.360,3.077
 32626 (2001 RX64),3.360,6.23
 32648 (3538 P-L),3.467,9.934
 32686 (2072 T-1),7.219,7.16
 32705 (2157 T-2),9.429,98.
 32720 Simoeisios (2131 T-3),21.130,8.951
 32734 Kryukov (1978 RM),10.424,16.55
 32750 (1981 EG9),8.008,100.
 32753 (1981 EB14),6.573,15.
 32772 (1986 JL),6.035,6.047
 32776 Nriag (1987 KG5),6.291,3.985
 32777 (1987 QF1),3.866,6.373
 32798 (1990 OA2),7.610,10.509
 32799 (1990 QN1),3.248,9.49636
 32800 (1990 QC19),2.829,3.709
 32802 (1990 SK),4.242,2.427
 32814 (1990 XZ),2.409,2.8509
 32856 (1992 SA25),4.211,13.507
 32861 (1993 FM7),5.097,86.890
 32873 (1993 FS37),3.221,4.639
 32882 (1993 RW6),2.698,3.07
 32947 (1995 YH2),4.290,4.395
 32953 (1996 GF19),2.444,4.329
 32960 (1996 NO4),2.787,3.142
 32986 (1996 XQ6),5.079,8.181
 32990 Sayo-hime (1996 YD3),7.874,4.788
 32996 (1997 CV),4.347,8.857
 33017 Wronski (1997 GM41),16.875,3.765
 33018 (1997 HT5),9.161,7.907
 33046 (1997 UF2),2.402,2.67219
 33097 (1997 YB7),3.201,11.419
 33102 (1997 YJ11),3.424,14.660
 33107 (1997 YL16),5.818,5.173
 33108 (1997 YJ18),4.924,155.
 33116 (1998 BO12),4.431,6.345
 33121 (1998 BR15),4.250,6.280
 33150 (1998 DN10),6.032,5.33
 33159 (1998 DQ33),3.929,14.341
 33165 (1998 EO2),10.759,17.754
 33197 Charlallen (1998 FA52),7.563,6.736
 33203 (1998 FA57),4.187,3.0
 33214 (1998 FP90),6.251,15.977
 33229 (1998 FC124),5.438,5.
 33265 (1998 HC63),5.304,3.62
 33272 (1998 HC102),8.130,5.867
 33277 (1998 HO119),6.407,6.299
 33295 (1998 KV40),6.898,101.321
 33307 (1998 KX52),11.290,6.973
 33313 (1998 KJ60),5.311,105.009
 33324 (1998 QE56),2.006,6.183
 33325 (1998 RH3),1.622,3.355
 33329 Stefanwan (1998 RY77),3.490,3.45
 33341 (1998 WA5),2.542,204.
 33343 Madorobin (1998 XT10),1.631,6.21
 33356 (1999 AM3),3.060,37.59
 33358 (1999 AD8),2.066,5.996
 33362 (1999 BP1),4.996,4.258
 33372 Jonathanchung (1999 BP23),3.116,24.
 33380 (1999 CC33),2.158,2.894
 33391 (1999 CN51),2.637,2.46
 33404 (1999 CT73),9.499,15.655
 33474 (1999 FB51),3.085,19.762
 33478 Deniselivon (1999 GB),2.133,5.108
 33489 (1999 GF9),5.967,6.74
 33517 Paulfoltin (1999 GT34),7.135,11.844
 33532 Gabriellacoli (1999 HV2),2.293,6.792
 33548 (1999 JC13),4.846,3.97
 33556 Brennanclark (1999 JR20),3.055,3.86
 33558 (1999 JN22),2.278,9.67
 33563 (1999 JV24),3.775,14.264
 33577 (1999 JX33),6.281,5.533
 33579 (1999 JC35),6.958,21.290
 33612 (1999 JZ62),7.246,6.557
 33619 Dominickrowan (1999 JB66),6.834,4.377
 33639 (1999 JB81),6.953,2.956
 33646 (1999 JX82),5.179,3.33
 33657 (1999 JP89),3.712,5.03
 33670 (1999 JB98),3.135,3.026
 33682 Waylonreid (1999 JO113),2.467,4.904
 33684 Xiaomichael (1999 JW119),3.563,5.87
 33699 Jessiegan (1999 KT12),8.609,124.044
 33741 (1999 NB50),7.296,6.155
 33750 Davehiggins (1999 RD2),11.737,8.827
 33764 (1999 RM92),11.726,7.04
 33776 (1999 RB158),18.300,16.9593
 33778 (1999 RO160),7.725,5.295
 33785 (1999 RD192),5.014,7.126
 33788 (1999 RL240),8.804,54.669
 33790 (1999 SA9),6.535,3.179
 33791 (1999 SG17),3.366,5.358
 33813 (1999 XH177),4.980,11.750
 33816 (2000 AL42),1.890,193.
 33844 (2000 GQ133),1.665,6.139
 33854 (2000 HH53),5.839,4.423484
 33862 (2000 HS99),3.509,3.715
 33873 (2000 JS52),6.726,3.612
 33896 (2000 KL40),2.553,23.8
 33908 (2000 LL6),1.449,5.91
 33916 (2000 LF19),4.054,4.4099
 33956 (2000 NN3),6.751,3.22
 33974 (2000 ND17),7.087,4.67868
 33982 (2000 NQ23),5.045,4.228
 33989 (2000 NC27),2.192,21.872
 33993 (2000 OS),3.823,19.500
 34035 (2000 OV27),5.799,10.
 34036 (2000 OX27),6.694,14.143
 34045 (2000 OD34),3.655,287.260
 34057 (2000 ON44),5.499,7.391
 34064 (2000 OK51),10.916,3.902
 34087 (2000 PA7),3.386,4.169
 34095 (2000 PW11),4.553,4.598
 34110 (2000 PX24),9.393,14.194
 34111 (2000 PZ24),8.798,58.5
 34118 (2000 PC27),2.665,9.180
 34126 (2000 QA1),5.499,3.54
 34155 (2000 QJ22),7.257,3.0084
 34173 (2000 QY37),7.326,3.521
 34175 Joshuadong (2000 QG39),6.655,9.904
 34217 (2000 QA78),3.271,7.314
 34232 (2000 QL94),5.730,6.78
 34260 (2000 QG120),10.095,5.3
 34285 Dorothydady (2000 QA147),2.446,13.466
 34294 Taylordufford (2000 QM152),5.406,3.247
 34319 Neilmilburn (2000 QD193),6.538,8.57
 34322 Marknandor (2000 QW196),2.385,72.585
 34331 (2000 QH209),2.160,5.39
 34346 (2000 RJ1),5.927,9.24
 34347 (2000 RN1),3.880,17.104
 34384 (2000 RW61),8.646,4.003
 34402 (2000 RW84),6.177,71.8
 34421 (2000 SA12),6.962,5.599
 34426 (2000 SS22),10.096,6.40
 34427 (2000 SN23),6.075,3.175
 34440 (2000 SV46),17.335,7.859
 34442 (2000 SS64),4.992,5.3325
 34449 (2000 SJ79),7.514,13.52
 34459 (2000 SC91),6.332,2.7791
 34484 (2000 SR124),3.707,6.174
 34488 (2000 SO135),4.924,5.117
 34502 (2000 SE157),5.694,4.71
 34511 (2000 SK175),3.266,4.710
 34529 (2000 SD212),5.190,3.71
 34535 (2000 SR220),3.466,7.813
 34546 (2000 SG234),2.965,6.761
 34549 (2000 SA238),6.261,4.674
 34551 (2000 SJ242),3.456,22.677
 34557 (2000 SE270),5.183,80.550
 34563 (2000 SS290),3.211,38.317
 34565 (2000 SY292),5.946,16.555
 34572 (2000 SY310),7.286,6.64
 34575 (2000 SH327),9.742,8.42
 34591 (2000 TB15),8.160,7.402
 34606 (2000 UT),3.205,21.586
 34610 (2000 UV9),7.911,33.933
 34621 (2000 UR55),4.784,6.220
 34642 (2000 WN2),33.306,7.374
 34694 (2001 MK18),2.211,4.4626
 34715 (2001 PO12),6.419,13.446
 34726 (2001 QA25),18.144,15.47
 34728 (2001 QM30),9.706,5.179
 34735 (2001 QA69),8.724,3.843
 34742 (2001 QD79),7.159,8.81
 34746 (2001 QE91),61.684,19.633
 34777 (2001 RH),15.636,7.4947
 34781 (2001 RK63),12.310,11.280
 34794 (2001 SS25),7.685,10.589
 34803 (2001 SW63),10.955,8.864
 34824 (2001 SY156),9.516,6.229
 34839 (2001 SL263),8.769,16.966
 34843 (2001 SZ276),3.068,3.093
 34850 (2001 TL8),12.771,25.212
 34880 (2001 UN45),6.566,4.898
 34946 (2286 T-1),5.028,2.255
 34961 (2252 T-2),4.859,2.975
 34978 (1901 T-3),10.311,14.52
 34999 (1978 VC3),7.281,4.647
 35012 (1981 EU2),4.363,40.311
 35035 (1981 ER29),4.306,5.005
 35040 (1981 EV33),3.105,84.183
 35055 (1984 RB),1.515,3.658
 35062 Sakuranosyou (1988 EP),3.202,19.08
 35063 (1988 FD),6.013,2.682
 35107 (1991 VH),0.908,2.6236
 35131 (1992 PE2),3.328,14.790
 35165 Quebec (1993 QF1),11.205,21.301
 35179 (1993 TK28),2.361,5.103
 35188 (1993 VP3),4.864,19.348
 35194 (1994 ET3),2.087,8.912
 35203 (1994 PF15),4.230,5.564
 35218 (1994 WU2),2.568,11.56991
 35230 (1995 GW),4.391,5.19
 35259 (1996 HN24),5.559,230.
 35286 Takaoakihiro (1996 TP9),8.856,724.146
 35291 (1996 TN46),5.882,13.220
 35307 (1996 XG20),5.010,64.541
 35323 (1997 CD26),4.056,6.992
 35340 (1997 GV18),9.661,12.519
 35355 (1997 SB2),2.067,21.478
 35360 (1997 TY11),3.108,2.896
 35363 (1997 TV28),18.944,18.779
 35369 (1997 UJ11),12.314,2.48
 35389 (1997 XO),4.228,1.37
 35404 (1997 YV5),5.384,5.74543
 35424 (1998 BK),5.540,4.214
 35425 (1998 BY),2.917,4.6
 35449 (1998 CR3),7.178,13.599
 35475 (1998 EP9),2.306,4.96
 35491 (1998 FQ27),2.964,3.60
 35504 (1998 FF43),5.503,7.44
 35513 (1998 FL53),3.324,13.581
 35530 (1998 FE70),3.607,5.692
 35532 (1998 FV71),3.978,123.820
 35545 (1998 FQ103),2.861,2.30
 35552 (1998 FE115),12.548,3.628
 35596 (1998 HZ117),4.233,2.025
 35625 (1998 KK8),6.490,10.057
 35647 (1998 KA67),3.433,8.833
 35652 (1998 MT29),5.219,30.580
 35673 (1998 VQ15),34.836,31.0
 35689 (1999 CD12),3.776,39.202
 35690 (1999 CT21),3.847,9.06
 35694 (1999 CP54),2.832,7.01
 35697 (1999 CG104),3.770,277.598
 35715 (1999 FD32),2.490,8.744
 35722 (1999 FM41),1.770,5.537
 35728 (1999 GA2),3.257,5.070
 35774 (1999 JL9),5.223,7.860
 35783 (1999 JU20),3.462,40.650
 35797 (1999 JY31),3.050,3.52
 35830 (1999 JL54),5.106,99.370
 35859 (1999 JN66),3.514,6.49
 35883 (1999 JH78),3.635,2.805
 35886 (1999 JG80),3.966,3.19
 35913 (1999 JC97),7.875,5.016
 35919 (1999 JY99),11.478,5.942
 35928 (1999 JV107),3.789,7.26361
 35965 (1999 LH13),3.223,6.76072
 35967 (1999 LG14),3.489,5.304
 35971 (1999 LJ26),2.809,9.328
 35992 (1999 NF12),3.299,9.716
 36035 Petrvok (1999 PV),5.908,7.961
 36057 (1999 RC33),5.771,5.424
 36059 (1999 RT39),6.348,28.382
 36078 (1999 RK62),6.162,8.230
 36081 (1999 RG71),8.362,9.911
 36090 (1999 RN100),5.974,10.973
 36091 (1999 RS100),6.237,3.434
 36092 (1999 RS102),5.336,15.261
 36102 (1999 RA116),4.428,8.28
 36105 (1999 RF118),4.399,9.493
 36109 (1999 RB122),7.390,6.49
 36123 (1999 RS146),6.308,6.621
 36125 (1999 RG147),5.654,17.199
 36148 (1999 RF192),6.301,3.585
 36170 (1999 RC242),6.356,2.907
 36175 (1999 ST6),9.118,11.626
 36183 (1999 TX16),2.339,5.613
 36185 (1999 TG25),10.200,27.428
 36187 Travisbarman (1999 TB37),12.718,8.65
 36192 (1999 TC89),7.109,8.263
 36198 (1999 TF92),10.337,10.643
 36218 (1999 TK220),4.064,3.87
 36224 (1999 TE268),8.791,11.914
 36227 (1999 UR5),15.037,321.975
 36281 (2000 CN85),3.541,16.143
 36294 (2000 GS152),5.539,7.609
 36298 (2000 JF10),2.088,82.
 36303 (2000 JM54),2.595,4.93652
 36316 (2000 LC12),3.377,56.5
 36344 (2000 NP19),2.543,5.82
 36349 (2000 NZ23),3.049,6.7
 36367 (2000 OF12),1.891,8.58
 36379 (2000 OA24),8.017,3.21
 36393 (2000 OM42),2.520,16.309
 36395 (2000 OS42),3.298,12.546
 36405 (2000 OB48),2.605,6.6
 36429 (2000 PX9),2.787,2.583
 36432 (2000 PQ12),3.360,34.491
